"year","month","day","start","end","length","city"
2016,11,"5","6:44 ↑ (112°)","16:36 ↑ (247°)","9:51:14","odesa"
2016,11,"6","6:46 ↑ (113°)","16:34 ↑ (247°)","9:48:25","odesa"
2016,11,"7","6:47 ↑ (113°)","16:33 ↑ (247°)","9:45:37","odesa"
2016,11,"8","6:49 ↑ (114°)","16:32 ↑ (246°)","9:42:52","odesa"
2016,11,"9","6:50 ↑ (114°)","16:30 ↑ (246°)","9:40:08","odesa"
2016,11,"10","6:52 ↑ (115°)","16:29 ↑ (245°)","9:37:26","odesa"
2016,11,"11","6:53 ↑ (115°)","16:28 ↑ (245°)","9:34:48","odesa"
2016,11,"12","6:54 ↑ (115°)","16:27 ↑ (244°)","9:32:10","odesa"
2016,11,"13","6:56 ↑ (116°)","16:25 ↑ (244°)","9:29:35","odesa"
2016,11,"14","6:57 ↑ (116°)","16:24 ↑ (244°)","9:27:02","odesa"
2016,11,"15","6:59 ↑ (117°)","16:23 ↑ (243°)","9:24:32","odesa"
2016,11,"16","7:00 ↑ (117°)","16:22 ↑ (243°)","9:22:05","odesa"
2016,11,"17","7:02 ↑ (117°)","16:21 ↑ (243°)","9:19:39","odesa"
2016,11,"18","7:03 ↑ (118°)","16:20 ↑ (242°)","9:17:17","odesa"
2016,11,"19","7:04 ↑ (118°)","16:19 ↑ (242°)","9:14:58","odesa"
2016,11,"20","7:06 ↑ (118°)","16:18 ↑ (241°)","9:12:41","odesa"
2016,11,"21","7:07 ↑ (119°)","16:18 ↑ (241°)","9:10:28","odesa"
2016,11,"22","7:08 ↑ (119°)","16:17 ↑ (241°)","9:08:17","odesa"
2016,11,"23","7:10 ↑ (119°)","16:16 ↑ (240°)","9:06:09","odesa"
2016,11,"24","7:11 ↑ (120°)","16:15 ↑ (240°)","9:04:06","odesa"
2016,11,"25","7:12 ↑ (120°)","16:15 ↑ (240°)","9:02:05","odesa"
2016,11,"26","7:14 ↑ (120°)","16:14 ↑ (240°)","9:00:08","odesa"
2016,11,"27","7:15 ↑ (121°)","16:13 ↑ (239°)","8:58:14","odesa"
2016,11,"28","7:16 ↑ (121°)","16:13 ↑ (239°)","8:56:24","odesa"
2016,11,"29","7:18 ↑ (121°)","16:12 ↑ (239°)","8:54:39","odesa"
2016,11,"30","7:19 ↑ (121°)","16:12 ↑ (238°)","8:52:57","odesa"
2016,12,"1","7:20 ↑ (122°)","16:11 ↑ (238°)","8:51:19","odesa"
2016,12,"2","7:21 ↑ (122°)","16:11 ↑ (238°)","8:49:45","odesa"
2016,12,"3","7:22 ↑ (122°)","16:11 ↑ (238°)","8:48:15","odesa"
2016,12,"4","7:23 ↑ (122°)","16:10 ↑ (238°)","8:46:50","odesa"
2016,12,"5","7:24 ↑ (123°)","16:10 ↑ (237°)","8:45:29","odesa"
2016,12,"6","7:26 ↑ (123°)","16:10 ↑ (237°)","8:44:12","odesa"
2016,12,"7","7:27 ↑ (123°)","16:10 ↑ (237°)","8:42:59","odesa"
2016,12,"8","7:28 ↑ (123°)","16:09 ↑ (237°)","8:41:52","odesa"
2016,12,"9","7:29 ↑ (123°)","16:09 ↑ (237°)","8:40:49","odesa"
2016,12,"10","7:30 ↑ (123°)","16:09 ↑ (237°)","8:39:52","odesa"
2016,12,"11","7:30 ↑ (124°)","16:09 ↑ (236°)","8:38:58","odesa"
2016,12,"12","7:31 ↑ (124°)","16:09 ↑ (236°)","8:38:10","odesa"
2016,12,"13","7:32 ↑ (124°)","16:10 ↑ (236°)","8:37:26","odesa"
2016,12,"14","7:33 ↑ (124°)","16:10 ↑ (236°)","8:36:48","odesa"
2016,12,"15","7:34 ↑ (124°)","16:10 ↑ (236°)","8:36:14","odesa"
2016,12,"16","7:34 ↑ (124°)","16:10 ↑ (236°)","8:35:47","odesa"
2016,12,"17","7:35 ↑ (124°)","16:11 ↑ (236°)","8:35:23","odesa"
2016,12,"18","7:36 ↑ (124°)","16:11 ↑ (236°)","8:35:04","odesa"
2016,12,"19","7:36 ↑ (124°)","16:11 ↑ (236°)","8:34:52","odesa"
2016,12,"20","7:37 ↑ (124°)","16:12 ↑ (236°)","8:34:43","odesa"
2016,12,"21","7:37 ↑ (124°)","16:12 ↑ (236°)","8:34:41","odesa"
2016,12,"22","7:38 ↑ (124°)","16:13 ↑ (236°)","8:34:44","odesa"
2016,12,"23","7:38 ↑ (124°)","16:13 ↑ (236°)","8:34:51","odesa"
2016,12,"24","7:39 ↑ (124°)","16:14 ↑ (236°)","8:35:04","odesa"
2016,12,"25","7:39 ↑ (124°)","16:15 ↑ (236°)","8:35:22","odesa"
2016,12,"26","7:39 ↑ (124°)","16:15 ↑ (236°)","8:35:45","odesa"
2016,12,"27","7:40 ↑ (124°)","16:16 ↑ (236°)","8:36:13","odesa"
2016,12,"28","7:40 ↑ (124°)","16:17 ↑ (236°)","8:36:46","odesa"
2016,12,"29","7:40 ↑ (124°)","16:18 ↑ (236°)","8:37:25","odesa"
2016,12,"30","7:40 ↑ (124°)","16:18 ↑ (236°)","8:38:08","odesa"
2016,12,"31","7:40 ↑ (124°)","16:19 ↑ (236°)","8:38:57","odesa"
