"year","month","day","start","end","length","city"
2016,11,"30","8:00 ↑ (121°)","17:03 ↑ (239°)","9:03:32","simferopol"
2016,12,"1","8:01 ↑ (121°)","17:03 ↑ (239°)","9:02:00","simferopol"
2016,12,"2","8:02 ↑ (121°)","17:03 ↑ (239°)","9:00:32","simferopol"
2016,12,"3","8:03 ↑ (121°)","17:02 ↑ (239°)","8:59:08","simferopol"
2016,12,"4","8:04 ↑ (121°)","17:02 ↑ (238°)","8:57:47","simferopol"
2016,12,"5","8:05 ↑ (122°)","17:02 ↑ (238°)","8:56:31","simferopol"
2016,12,"6","8:07 ↑ (122°)","17:02 ↑ (238°)","8:55:19","simferopol"
2016,12,"7","8:08 ↑ (122°)","17:02 ↑ (238°)","8:54:12","simferopol"
2016,12,"8","8:08 ↑ (122°)","17:02 ↑ (238°)","8:53:09","simferopol"
2016,12,"9","8:09 ↑ (122°)","17:02 ↑ (238°)","8:52:09","simferopol"
2016,12,"10","8:10 ↑ (122°)","17:02 ↑ (238°)","8:51:15","simferopol"
2016,12,"11","8:11 ↑ (123°)","17:02 ↑ (237°)","8:50:26","simferopol"
2016,12,"12","8:12 ↑ (123°)","17:02 ↑ (237°)","8:49:40","simferopol"
2016,12,"13","8:13 ↑ (123°)","17:02 ↑ (237°)","8:49:00","simferopol"
2016,12,"14","8:14 ↑ (123°)","17:02 ↑ (237°)","8:48:23","simferopol"
2016,12,"15","8:14 ↑ (123°)","17:02 ↑ (237°)","8:47:52","simferopol"
2016,12,"16","8:15 ↑ (123°)","17:03 ↑ (237°)","8:47:25","simferopol"
2016,12,"17","8:16 ↑ (123°)","17:03 ↑ (237°)","8:47:03","simferopol"
2016,12,"18","8:16 ↑ (123°)","17:03 ↑ (237°)","8:46:46","simferopol"
2016,12,"19","8:17 ↑ (123°)","17:04 ↑ (237°)","8:46:34","simferopol"
2016,12,"20","8:18 ↑ (123°)","17:04 ↑ (237°)","8:46:27","simferopol"
2016,12,"21","8:18 ↑ (123°)","17:05 ↑ (237°)","8:46:24","simferopol"
2016,12,"22","8:19 ↑ (123°)","17:05 ↑ (237°)","8:46:26","simferopol"
2016,12,"23","8:19 ↑ (123°)","17:06 ↑ (237°)","8:46:33","simferopol"
2016,12,"24","8:19 ↑ (123°)","17:06 ↑ (237°)","8:46:45","simferopol"
2016,12,"25","8:20 ↑ (123°)","17:07 ↑ (237°)","8:47:02","simferopol"
2016,12,"26","8:20 ↑ (123°)","17:08 ↑ (237°)","8:47:24","simferopol"
2016,12,"27","8:20 ↑ (123°)","17:08 ↑ (237°)","8:47:50","simferopol"
2016,12,"28","8:21 ↑ (123°)","17:09 ↑ (237°)","8:48:21","simferopol"
2016,12,"29","8:21 ↑ (123°)","17:10 ↑ (237°)","8:48:57","simferopol"
2016,12,"30","8:21 ↑ (123°)","17:11 ↑ (237°)","8:49:38","simferopol"
2016,12,"31","8:21 ↑ (123°)","17:12 ↑ (237°)","8:50:23","simferopol"
