"year","month","day","start","end","length","city"
2016,11,"16","7:30 ↑ (119°)","16:33 ↑ (241°)","9:02:36","ternopil"
2016,11,"17","7:32 ↑ (119°)","16:32 ↑ (241°)","8:59:51","ternopil"
2016,11,"18","7:34 ↑ (120°)","16:31 ↑ (240°)","8:57:10","ternopil"
2016,11,"19","7:35 ↑ (120°)","16:30 ↑ (240°)","8:54:31","ternopil"
2016,11,"20","7:37 ↑ (120°)","16:29 ↑ (240°)","8:51:56","ternopil"
2016,11,"21","7:38 ↑ (121°)","16:28 ↑ (239°)","8:49:25","ternopil"
2016,11,"22","7:40 ↑ (121°)","16:27 ↑ (239°)","8:46:57","ternopil"
2016,11,"23","7:41 ↑ (121°)","16:26 ↑ (238°)","8:44:32","ternopil"
2016,11,"24","7:43 ↑ (122°)","16:25 ↑ (238°)","8:42:11","ternopil"
2016,11,"25","7:44 ↑ (122°)","16:24 ↑ (238°)","8:39:55","ternopil"
2016,11,"26","7:45 ↑ (122°)","16:23 ↑ (237°)","8:37:41","ternopil"
2016,11,"27","7:47 ↑ (123°)","16:22 ↑ (237°)","8:35:32","ternopil"
2016,11,"28","7:48 ↑ (123°)","16:22 ↑ (237°)","8:33:26","ternopil"
2016,11,"29","7:50 ↑ (123°)","16:21 ↑ (237°)","8:31:26","ternopil"
2016,11,"30","7:51 ↑ (124°)","16:20 ↑ (236°)","8:29:30","ternopil"
2016,12,"1","7:52 ↑ (124°)","16:20 ↑ (236°)","8:27:38","ternopil"
2016,12,"2","7:54 ↑ (124°)","16:19 ↑ (236°)","8:25:51","ternopil"
2016,12,"3","7:55 ↑ (124°)","16:19 ↑ (236°)","8:24:08","ternopil"
2016,12,"4","7:56 ↑ (125°)","16:19 ↑ (235°)","8:22:31","ternopil"
2016,12,"5","7:57 ↑ (125°)","16:18 ↑ (235°)","8:20:57","ternopil"
2016,12,"6","7:58 ↑ (125°)","16:18 ↑ (235°)","8:19:30","ternopil"
2016,12,"7","8:00 ↑ (125°)","16:18 ↑ (235°)","8:18:08","ternopil"
2016,12,"8","8:01 ↑ (125°)","16:17 ↑ (235°)","8:16:51","ternopil"
2016,12,"9","8:02 ↑ (126°)","16:17 ↑ (234°)","8:15:38","ternopil"
2016,12,"10","8:03 ↑ (126°)","16:17 ↑ (234°)","8:14:32","ternopil"
2016,12,"11","8:04 ↑ (126°)","16:17 ↑ (234°)","8:13:31","ternopil"
2016,12,"12","8:05 ↑ (126°)","16:17 ↑ (234°)","8:12:36","ternopil"
2016,12,"13","8:06 ↑ (126°)","16:17 ↑ (234°)","8:11:46","ternopil"
2016,12,"14","8:06 ↑ (126°)","16:17 ↑ (234°)","8:11:01","ternopil"
2016,12,"15","8:07 ↑ (126°)","16:18 ↑ (234°)","8:10:24","ternopil"
2016,12,"16","8:08 ↑ (126°)","16:18 ↑ (234°)","8:09:51","ternopil"
2016,12,"17","8:09 ↑ (126°)","16:18 ↑ (234°)","8:09:24","ternopil"
2016,12,"18","8:09 ↑ (127°)","16:18 ↑ (233°)","8:09:04","ternopil"
2016,12,"19","8:10 ↑ (127°)","16:19 ↑ (233°)","8:08:49","ternopil"
2016,12,"20","8:11 ↑ (127°)","16:19 ↑ (233°)","8:08:40","ternopil"
2016,12,"21","8:11 ↑ (127°)","16:20 ↑ (233°)","8:08:37","ternopil"
2016,12,"22","8:12 ↑ (127°)","16:20 ↑ (233°)","8:08:40","ternopil"
2016,12,"23","8:12 ↑ (127°)","16:21 ↑ (233°)","8:08:49","ternopil"
2016,12,"24","8:12 ↑ (127°)","16:21 ↑ (233°)","8:09:04","ternopil"
2016,12,"25","8:13 ↑ (126°)","16:22 ↑ (234°)","8:09:24","ternopil"
2016,12,"26","8:13 ↑ (126°)","16:23 ↑ (234°)","8:09:51","ternopil"
2016,12,"27","8:13 ↑ (126°)","16:24 ↑ (234°)","8:10:23","ternopil"
2016,12,"28","8:13 ↑ (126°)","16:24 ↑ (234°)","8:11:01","ternopil"
2016,12,"29","8:13 ↑ (126°)","16:25 ↑ (234°)","8:11:46","ternopil"
2016,12,"30","8:14 ↑ (126°)","16:26 ↑ (234°)","8:12:35","ternopil"
2016,12,"31","8:14 ↑ (126°)","16:27 ↑ (234°)","8:13:30","ternopil"
